locations	strings	cognateID	alignments
001/203	do	1	d o -
002/201	legg	10	l e gg - - -
002/203	do	1	d o -
002/205	doh	1	d oh -
003/203	do	1	d o -
003/205	do	1	d o -
004/205	doh	1	d oh -
005/205	do	1	d o -
005/207	leg	10	l e g - - -
006/205	doh	1	d oh -
006/207	leg	10	l e g - - -
007/205	legg	10	l e gg - - -
007/207	doh	1	d oh -
007/209	doo	1	d oo -
007/211	leg	10	l e g - - -
008/199	leg	10	l e g - - -
008/203	doh	1	d oh -
008/205	leg	10	l e g - - -
008/207	doh	1	d oh -
008/209	do	1	d o -
008/211	lägg	10	l ä gg - - -
008/213	leg	10	l e g - - -
009/199	doh	1	d oh -
009/203	legg	10	l e gg - - -
009/207	do	1	d o -
009/209	doo	1	d oo -
009/211	do	1	d o -
009/213	do	1	d o -
009/215	dho	1	dh o -
009/217	doh	1	d oh -
010/195	legg	10	l e gg - - -
010/203	dho	1	dh o -
010/207	do	1	d o -
010/209	do	1	d o -
010/211	doh	1	d oh -
010/213	do	1	d o -
010/215	do	1	d o -
010/217	doh	1	d oh -
010/219	do	1	d o -
011/049	dö	1	d ö -
011/053	kom	11	k o m
011/055	kom	11	k o m
011/057	kom	11	k o m
011/059	kom	11	k o m
011/061	kom	11	k o m
011/063	kom	11	k o m
011/065	kyt	NA	k y t - - -
011/067	kom	11	k o m
011/069	kom	11	k o m
011/187	do	1	d o -
011/189	schmiet	3	sch m ie t
011/191	sched	9	sch e d -
011/195	schedd	9	sch e dd -
011/197	doh	1	d oh -
011/203	do	1	d o -
011/205	doh	1	d oh -
011/207	doo	1	d oo -
011/209	do	1	d o -
011/211	do	1	d o -
011/213	do	1	d o -
011/215	do	1	d o -
011/217	do	1	d o -
011/219	do	1	d o -
012/047	dö	1	d ö -
012/049	dö	1	d ö -
012/051	dau	1	d au -
012/053	leg	10	l e g - - -
012/055	kom	11	k o m
012/057	kom	11	k o m
012/059	kom	11	k o m
012/061	kom	11	k o m
012/063	kom	11	k o m
012/065	kom	11	k o m
012/067	fyld	5	f y l d
012/069	smie	3	s m ie -
012/187	do	1	d o -
012/189	schoodd	9	sch oo dd -
012/191	doh	1	d oh -
012/193	doh	1	d oh -
012/195	doh	1	d oh -
012/197	schmiet	3	sch m ie t
012/199	do	1	d o -
012/201	do	1	d o -
012/203	do	1	d o -
012/205	stöck	7	s t ö ck -
012/207	schedd	9	sch e dd -
012/209	doh	1	d oh -
012/211	do	1	d o -
012/213	do	1	d o -
012/215	do	1	d o -
012/217	doh	1	d oh -
012/219	doh	1	d oh -
012/221	legg	10	l e gg - - -
012/223	do	1	d o -
013/051	dau	1	d au -
013/053	led	10	l e - - d -
013/055	fu	5	f u - -
013/057	faa	5	f aa - -
013/059	faa	5	f aa - -
013/061	do	1	d o -
013/063	do	1	d o -
013/065	füll	5	f ü ll -
013/067	legg	10	l e gg - - -
013/161	dau	1	d au -
013/163	bring	NA	b r i ng
013/165	leg	10	l e g - - -
013/167	schmiet	3	sch m ie t
013/187	legg	10	l e gg - - -
013/189	doh	1	d oh -
013/191	dho	1	dh o -
013/193	sched	9	sch e d -
013/195	do	1	d o -
013/197	schödd	9	sch ö dd -
013/199	schmiet	3	sch m ie t
013/201	do	1	d o -
013/203	do	1	d o -
013/207	stökk	7	s t ö kk -
013/209	do	1	d o -
013/211	do	1	d o -
013/213	doh	1	d oh -
013/215	do	1	d o -
013/217	do	1	d o -
013/219	do	1	d o -
013/221	do	1	d o -
013/223	doh	1	d oh -
014/047	du	1	d u -
014/049	du	1	d u -
014/051	du	1	d u -
014/053	duh	1	d uh -
014/055	leed	10	l ee - - d -
014/057	led	10	l e - - d -
014/059	krieg	4	k r ie g
014/061	krieg	4	k r ie g
014/063	lech	10	l e ch - - -
014/065	leg	10	l e g - - -
014/067	krieg	4	k r ie g
014/109	stek	7	s t e k -
014/159	maok	2	m ao k -
014/161	dau	1	d au -
014/163	dau	1	d au -
014/165	legg	10	l e gg - - -
014/167	dho	1	dh o -
014/169	schmied	3	sch m ie d
014/187	do	1	d o -
014/189	döh	1	d öh -
014/191	do	1	d o -
014/193	legg	10	l e gg - - -
014/195	doo	1	d oo -
014/197	do	1	d o -
014/199	doh	1	d oh -
014/201	schödd	9	sch ö dd -
014/203	doh	1	d oh -
014/205	dho	1	dh o -
014/207	doh	1	d oh -
014/209	legg	10	l e gg - - -
014/211	do	1	d o -
014/213	do	1	d o -
014/215	doh	1	d oh -
014/217	doh	1	d oh -
014/219	doh	1	d oh -
014/221	do	1	d o -
015/049	do	1	d o -
015/051	dü	1	d ü -
015/053	dü	1	d ü -
015/055	du	1	d u -
015/057	läy	10	l äy - - - -
015/059	do	1	d o -
015/061	doh	1	d oh -
015/063	legg	10	l e gg - - -
015/065	leg	10	l e g - - -
015/067	legg	10	l e gg - - -
015/105	leg	10	l e g - - -
015/107	leg	10	l e g - - -
015/109	schürr	9	sch ü rr -
015/151	moak	2	m oa k -
015/153	dau	1	d au -
015/155	dau	1	d au -
015/157	dau	1	d au -
015/159	schmiet	3	sch m ie t
015/161	dau	1	d au -
015/163	maak	2	m aa k -
015/165	dau	1	d au -
015/167	legg	10	l e gg - - -
015/169	do	1	d o -
015/173	do	1	d o -
015/187	doo	1	d oo -
015/191	doh	1	d oh -
015/193	doh	1	d oh -
015/195	schött	9	sch ö tt -
015/197	legg	10	l e gg - - -
015/199	schmit	3	sch m i t
015/201	do	1	d o -
015/203	legg	10	l e gg - - -
015/205	do	1	d o -
